timestamp,value,anomaly_score,raw_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2024-04-01 04:48:25.000,226,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2024-04-01 04:48:25.000,181,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2024-04-01 04:48:25.000,230,1.0,1.0,0,-0.11,-0.22,-0.11
2024-04-01 04:48:25.000,179,0.030102999665900007,0.0500000007451,0,-0.11,-0.22,-0.11
2024-04-01 04:48:25.000,229,0.030102999665900007,0.10000000149,0,-0.11,-0.22,-0.11
2024-04-01 04:48:25.000,179,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:48:25.000,228,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:48:25.000,227,0.030102999665900007,0.324999988079,0,-0.11,-0.22,-0.11
2024-04-01 04:48:25.000,177,0.030102999665900007,0.10000000149,0,-0.11,-0.22,-0.11
2024-04-01 04:48:25.000,178,0.030102999665900007,0.15000000596,0,-0.11,-0.22,-0.11
2024-04-01 04:48:31.000,594,1.0,0.875,0,-0.11,-0.22,-0.11
2024-04-01 04:48:41.000,598,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2024-04-01 04:49:01.000,305,0.030102999665900007,1.0,0,-0.11,-0.22,-0.11
2024-04-01 04:49:01.000,130,1.0,0.949999988079,0,-0.11,-0.22,-0.11
2024-04-01 04:49:01.000,307,0.030102999665900007,0.550000011921,0,-0.11,-0.22,-0.11
2024-04-01 04:49:01.000,306,0.030102999665900007,0.649999976158,0,-0.11,-0.22,-0.11
2024-04-01 04:49:01.000,305,0.030102999665900007,0.649999976158,0,-0.11,-0.22,-0.11
2024-04-01 04:49:01.000,305,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:49:01.000,128,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:49:01.000,128,0.030102999665900007,0.40000000596,0,-0.11,-0.22,-0.11
2024-04-01 04:49:01.000,128,0.030102999665900007,0.40000000596,0,-0.11,-0.22,-0.11
2024-04-01 04:49:01.000,128,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:49:16.000,307,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:49:16.000,130,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:49:31.000,307,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:49:31.000,130,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:49:46.000,307,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:49:46.000,130,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:50:01.000,130,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:50:01.000,307,0.030102999665900007,0.0500000007451,0,-0.11,-0.22,-0.11
2024-04-01 04:50:01.000,306,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:50:01.000,305,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:50:01.000,305,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:50:01.000,128,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:50:01.000,128,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:50:01.000,128,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:50:01.000,128,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:50:01.000,305,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:50:16.000,307,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:50:16.000,130,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:50:31.000,307,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:50:31.000,130,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:50:46.000,307,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:50:46.000,130,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:51:01.000,130,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:51:01.000,307,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:51:01.000,306,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:51:01.000,305,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:51:01.000,305,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:51:01.000,128,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:51:01.000,128,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:51:01.000,128,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:51:01.000,128,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:51:01.000,305,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:51:16.000,130,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:51:16.000,307,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:51:31.000,130,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:51:31.000,307,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:51:46.000,307,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:51:46.000,130,0.030102999665900007,0.0250000003725,0,-0.11,-0.22,-0.11
2024-04-01 04:52:01.000,307,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:52:01.000,306,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:52:01.000,305,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:52:01.000,305,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:52:01.000,130,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:52:01.000,128,0.030102999665900007,0.425000011921,0,-0.11,-0.22,-0.11
2024-04-01 04:52:01.000,128,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:52:01.000,128,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:52:01.000,128,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:52:01.000,305,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:52:16.000,307,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:52:16.000,130,0.030102999665900007,0.5,0,-0.11,-0.22,-0.11
2024-04-01 04:52:22.000,594,0.030102999665900007,0.40000000596,0,-0.11,-0.22,-0.11
2024-04-01 04:52:31.000,130,0.030102999665900007,0.925000011921,0,-0.11,-0.22,-0.11
2024-04-01 04:52:31.000,307,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:52:32.000,598,0.030102999665900007,0.34999999404,0,-0.11,-0.22,-0.11
2024-04-01 04:52:46.000,307,0.030102999665900007,0.725000023842,0,-0.11,-0.22,-0.11
2024-04-01 04:52:46.000,130,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:53:01.000,130,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:53:01.000,307,0.030102999665900007,0.47499999404,0,-0.11,-0.22,-0.11
2024-04-01 04:53:01.000,305,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:53:01.000,305,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:53:01.000,306,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:53:01.000,128,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:53:01.000,128,0.030102999665900007,0.449999988079,0,-0.11,-0.22,-0.11
2024-04-01 04:53:01.000,128,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:53:01.000,128,0.030102999665900007,0.5,0,-0.11,-0.22,-0.11
2024-04-01 04:53:01.000,305,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:53:16.000,307,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:53:16.000,130,0.030102999665900007,0.5,0,-0.11,-0.22,-0.11
2024-04-01 04:53:31.000,307,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:53:31.000,130,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:53:46.000,307,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:53:46.000,130,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:54:01.000,130,0.030102999665900007,0.5,0,-0.11,-0.22,-0.11
2024-04-01 04:54:01.000,307,0.030102999665900007,0.0250000003725,0,-0.11,-0.22,-0.11
2024-04-01 04:54:01.000,306,0.030102999665900007,0.0,0,-0.11,-0.22,-0.11
2024-04-01 04:54:01.000,305,0.030102999665900007,0.0250000003725,0,-0.11,-0.22,-0.11
