timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2024-01-20 12:59:31.000000,176,0.0,0,-0.11,-0.22,-0.11
2024-01-20 12:59:44.000000,192,0.0,0,-0.11,-0.22,-0.11
2024-01-20 12:59:45.000000,144,0.0,0,-0.11,-0.22,-0.11
2024-01-20 12:59:45.000000,197,0.0,0,-0.11,-0.22,-0.11
2024-01-20 12:59:45.000000,143,0.0,0,-0.11,-0.22,-0.11
2024-01-20 12:59:45.000000,203,0.0,0,-0.11,-0.22,-0.11
2024-01-20 12:59:45.000000,204,0.0,0,-0.11,-0.22,-0.11
2024-01-20 12:59:45.000000,205,0.0,0,-0.11,-0.22,-0.11
2024-01-20 12:59:45.000000,143,0.0,0,-0.11,-0.22,-0.11
2024-01-20 12:59:46.000000,198,0.0,0,-0.11,-0.22,-0.11
2024-01-20 12:59:46.000000,518,0.0,0,-0.11,-0.22,-0.11
2024-01-20 12:59:46.000000,145,0.0,0,-0.11,-0.22,-0.11
2024-01-20 12:59:46.000000,143,0.0,0,-0.11,-0.22,-0.11
2024-01-20 12:59:46.000000,143,0.0,0,-0.11,-0.22,-0.11
2024-01-20 12:59:46.000000,193,0.0,0,-0.11,-0.22,-0.11
2024-01-20 12:59:46.000000,287,0.0,0,-0.11,-0.22,-0.11
2024-01-20 12:59:48.000000,198,0.0,0,-0.11,-0.22,-0.11
2024-01-20 12:59:55.000000,143,0.0,0,-0.11,-0.22,-0.11
2024-01-20 12:59:55.000000,143,0.0,0,-0.11,-0.22,-0.11
2024-01-20 12:59:55.000000,144,0.0,0,-0.11,-0.22,-0.11
2024-01-20 12:59:55.000000,145,0.0,0,-0.11,-0.22,-0.11
2024-01-20 12:59:55.000000,143,0.0,0,-0.11,-0.22,-0.11
2024-01-20 12:59:55.000000,143,0.0,0,-0.11,-0.22,-0.11
2024-01-20 12:59:55.000000,205,0.0,0,-0.11,-0.22,-0.11
2024-01-20 12:59:55.000000,204,0.0,0,-0.11,-0.22,-0.11
2024-01-20 12:59:55.000000,203,0.0,0,-0.11,-0.22,-0.11
2024-01-20 12:59:55.000000,200,0.0,0,-0.11,-0.22,-0.11
2024-01-20 12:59:55.000000,197,0.0,0,-0.11,-0.22,-0.11
2024-01-20 12:59:57.000000,200,0.0,0,-0.11,-0.22,-0.11
2024-01-20 13:00:05.000000,143,0.0,0,-0.11,-0.22,-0.11
2024-01-20 13:00:05.000000,144,0.0,0,-0.11,-0.22,-0.11
2024-01-20 13:00:05.000000,197,0.0,0,-0.11,-0.22,-0.11
2024-01-20 13:00:05.000000,205,0.0,0,-0.11,-0.22,-0.11
2024-01-20 13:00:05.000000,204,0.0,0,-0.11,-0.22,-0.11
2024-01-20 13:00:05.000000,203,0.0,0,-0.11,-0.22,-0.11
2024-01-20 13:00:05.000000,143,0.0,0,-0.11,-0.22,-0.11
2024-01-20 13:00:06.000000,201,0.0,0,-0.11,-0.22,-0.11
2024-01-20 13:00:06.000000,145,0.0,0,-0.11,-0.22,-0.11
2024-01-20 13:00:06.000000,143,0.0,0,-0.11,-0.22,-0.11
2024-01-20 13:00:06.000000,143,0.0,0,-0.11,-0.22,-0.11
2024-01-20 13:00:07.000000,201,0.0,0,-0.11,-0.22,-0.11
2024-01-20 13:01:07.000000,143,0.0,0,-0.11,-0.22,-0.11
2024-01-20 13:01:07.000000,143,0.0,0,-0.11,-0.22,-0.11
2024-01-20 13:01:07.000000,144,0.0,0,-0.11,-0.22,-0.11
2024-01-20 13:01:07.000000,342,0.0,0,-0.11,-0.22,-0.11
2024-01-20 13:01:07.000000,199,0.0,0,-0.11,-0.22,-0.11
2024-01-20 13:01:07.000000,341,0.0,0,-0.11,-0.22,-0.11
2024-01-20 13:01:07.000000,199,0.0,0,-0.11,-0.22,-0.11
2024-01-20 13:01:07.000000,342,0.0,0,-0.11,-0.22,-0.11
2024-01-20 13:03:12.000000,435,0.0,0,-0.11,-0.22,-0.11
2024-01-20 13:03:12.000000,442,0.0,0,-0.11,-0.22,-0.11
2024-01-20 13:03:12.000000,440,0.0,0,-0.11,-0.22,-0.11
2024-01-20 13:03:12.000000,439,0.0,0,-0.11,-0.22,-0.11
2024-01-20 13:03:12.000000,245,0.0,0,-0.11,-0.22,-0.11
2024-01-20 13:03:12.000000,437,0.0,0,-0.11,-0.22,-0.11
2024-01-20 13:03:12.000000,436,0.0,0,-0.11,-0.22,-0.11
2024-01-20 13:03:12.000000,435,0.0,0,-0.11,-0.22,-0.11
