timestamp,value,anomaly_score,label
2024-02-08 01:48:55,205,1.0,0.0
2024-02-08 01:48:55,204,1.0,0.0
2024-02-08 01:48:55,203,1.0,0.0
2024-02-08 01:52:01,176,1.0,0.0
2024-02-08 01:52:46,342,1.0,0.0
2024-02-08 01:52:46,342,1.0,0.0
2024-02-08 01:52:46,144,1.0,0.0
2024-02-08 01:52:46,143,1.0,0.0
2024-02-08 01:52:46,143,1.0,0.0
2024-02-08 01:52:46,199,1.0,0.0
2024-02-08 01:52:46,199,1.0,0.0
2024-02-08 01:52:46,341,1.0,0.0
2024-02-08 01:53:16,145,1.0,0.0
2024-02-08 01:53:16,144,1.0,0.0
2024-02-08 01:53:16,143,1.0,0.0
2024-02-08 01:53:16,143,1.0,0.0
2024-02-08 01:53:16,143,1.0,0.0
2024-02-08 01:53:16,198,1.0,0.0
2024-02-08 01:53:16,143,1.0,0.0
2024-02-08 01:53:16,197,1.0,0.0
2024-02-08 01:53:17,198,1.0,0.0
2024-02-08 01:53:46,144,1.0,0.0
2024-02-08 01:53:46,143,1.0,0.0
2024-02-08 01:53:46,341,1.0,0.0
2024-02-08 01:53:46,199,1.0,0.0
2024-02-08 01:53:46,342,1.0,0.0
2024-02-08 01:53:46,342,1.0,0.0
2024-02-08 01:53:46,143,1.0,0.0
2024-02-08 01:54:16,145,1.0,0.0
2024-02-08 01:54:16,143,1.0,0.0
2024-02-08 01:54:16,205,1.0,0.0
2024-02-08 01:54:16,204,1.0,0.0
2024-02-08 01:54:16,203,1.0,0.0
2024-02-08 01:54:16,143,1.0,0.0
2024-02-08 01:54:16,144,1.0,0.0
2024-02-08 01:54:16,143,1.0,0.0
2024-02-08 01:54:16,143,1.0,0.0
2024-02-08 01:54:16,197,1.0,0.0
2024-02-08 01:54:16,201,1.0,0.0
2024-02-08 01:54:17,201,1.0,0.0
2024-02-08 01:54:46,143,1.0,0.0
2024-02-08 01:54:46,199,1.0,0.0
2024-02-08 01:54:46,341,1.0,0.0
2024-02-08 01:54:46,199,1.0,0.0
2024-02-08 01:54:46,144,1.0,0.0
2024-02-08 01:54:46,143,1.0,0.0
2024-02-08 01:55:16,197,1.0,0.0
2024-02-08 01:55:16,143,1.0,0.0
2024-02-08 01:55:16,143,1.0,0.0
2024-02-08 01:55:16,144,1.0,0.0
2024-02-08 01:55:17,200,1.0,0.0
2024-02-08 01:55:17,145,1.0,0.0
2024-02-08 01:55:17,143,1.0,0.0
2024-02-08 01:55:17,143,1.0,0.0
2024-02-08 01:55:18,200,1.0,0.0
2024-02-08 01:55:37,143,1.0,0.0
2024-02-08 01:55:37,144,1.0,0.0
2024-02-08 01:55:37,341,1.0,0.0
2024-02-08 01:55:37,199,1.0,0.0
2024-02-08 01:55:37,342,1.0,0.0
2024-02-08 01:55:37,342,1.0,0.0
2024-02-08 01:55:37,143,1.0,0.0
2024-02-08 01:56:07,145,1.0,0.0
2024-02-08 01:56:07,143,1.0,0.0
2024-02-08 01:56:07,143,1.0,0.0
2024-02-08 01:56:07,209,1.0,0.0
2024-02-08 01:56:07,144,1.0,0.0
2024-02-08 01:56:07,204,1.0,0.0
2024-02-08 01:56:07,143,1.0,0.0
2024-02-08 01:56:07,205,1.0,0.0
2024-02-08 01:56:07,197,1.0,0.0
2024-02-08 01:56:07,198,1.0,0.0
2024-02-08 01:56:07,203,1.0,0.0
2024-02-08 01:56:07,143,1.0,0.0
2024-02-08 01:56:08,220,1.0,0.0
2024-02-08 01:56:08,211,1.0,0.0
2024-02-08 01:56:08,124,1.0,0.0
2024-02-08 01:56:08,125,1.0,0.0
2024-02-08 01:56:08,126,1.0,0.0
2024-02-08 01:56:09,198,1.0,0.0
2024-02-08 01:56:29,143,1.0,0.0
2024-02-08 01:56:29,143,1.0,0.0
2024-02-08 01:56:29,144,1.0,0.0
2024-02-08 01:56:29,199,1.0,0.0
2024-02-08 01:56:29,341,1.0,0.0
2024-02-08 01:56:59,203,1.0,0.0
2024-02-08 01:56:59,143,1.0,0.0
2024-02-08 01:56:59,144,1.0,0.0
2024-02-08 01:56:59,197,1.0,0.0
2024-02-08 01:56:59,204,1.0,0.0
2024-02-08 01:56:59,200,1.0,0.0
2024-02-08 01:56:59,205,1.0,0.0
2024-02-08 01:56:59,143,1.0,0.0
2024-02-08 01:56:59,143,1.0,0.0
2024-02-08 01:56:59,145,1.0,0.0
2024-02-08 01:56:59,143,1.0,0.0
2024-02-08 01:57:00,200,1.0,0.0
2024-02-08 01:57:13,143,1.0,0.0
2024-02-08 01:57:13,342,1.0,0.0
2024-02-08 01:57:13,199,1.0,0.0
2024-02-08 01:57:13,342,1.0,0.0
2024-02-08 01:57:13,143,1.0,0.0
2024-02-08 01:57:13,144,1.0,0.0
2024-02-08 01:57:13,341,1.0,0.0
2024-02-08 01:57:43,145,1.0,0.0
2024-02-08 01:57:43,144,1.0,0.0
2024-02-08 01:57:43,143,1.0,0.0
2024-02-08 01:57:43,143,1.0,0.0
2024-02-08 01:57:43,197,1.0,0.0
2024-02-08 01:57:43,198,1.0,0.0
2024-02-08 01:57:43,205,1.0,0.0
2024-02-08 01:57:43,203,1.0,0.0
2024-02-08 01:57:43,143,1.0,0.0
2024-02-08 01:57:43,143,1.0,0.0
2024-02-08 01:57:43,204,1.0,0.0
2024-02-08 01:57:44,198,1.0,0.0
2024-02-08 01:58:21,341,1.0,0.0
2024-02-08 01:58:21,144,1.0,0.0
2024-02-08 01:58:21,199,1.0,0.0
2024-02-08 01:58:21,143,1.0,0.0
2024-02-08 01:58:21,143,1.0,0.0
2024-02-08 01:58:51,205,1.0,0.0
2024-02-08 01:58:51,204,1.0,0.0
2024-02-08 01:58:51,203,1.0,0.0
2024-02-08 01:58:51,143,1.0,0.0
2024-02-08 01:58:51,197,1.0,0.0
2024-02-08 01:58:51,143,1.0,0.0
2024-02-08 01:58:51,143,1.0,0.0
2024-02-08 01:58:51,145,1.0,0.0
2024-02-08 01:58:51,143,1.0,0.0
2024-02-08 01:58:51,200,1.0,0.0
2024-02-08 01:58:51,144,1.0,0.0
2024-02-08 01:58:53,200,1.0,0.0
2024-02-08 01:59:31,342,1.0,0.0
2024-02-08 01:59:31,341,1.0,0.0
2024-02-08 01:59:31,144,1.0,0.0
2024-02-08 01:59:31,143,1.0,0.0
2024-02-08 01:59:31,342,1.0,0.0
2024-02-08 01:59:32,143,1.0,0.0
2024-02-08 01:59:32,199,1.0,0.0
2024-02-08 02:00:01,197,1.0,0.0
2024-02-08 02:00:01,201,1.0,0.0
2024-02-08 02:00:01,143,1.0,0.0
2024-02-08 02:00:01,144,1.0,0.0
2024-02-08 02:00:01,145,1.0,0.0
2024-02-08 02:00:01,143,1.0,0.0
