timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2024-02-13 01:13:01,176,0.016159418885312096,0,-0.11,-0.22,-0.11
2024-02-13 01:13:16,145,0.9809641049863032,0,-0.11,-0.22,-0.11
2024-02-13 01:13:16,143,0.96895033260527,0,-0.11,-0.22,-0.11
2024-02-13 01:13:16,201,0.9676520963670387,0,-0.11,-0.22,-0.11
2024-02-13 01:13:16,143,0.959360740502284,0,-0.11,-0.22,-0.11
2024-02-13 01:13:16,518,0.9743269346847648,0,-0.11,-0.22,-0.11
2024-02-13 01:13:17,201,0.958203314599915,0,-0.11,-0.22,-0.11
2024-02-13 01:13:21,145,0.9696428382543212,0,-0.11,-0.22,-0.11
2024-02-13 01:13:21,200,0.9597331654289042,0,-0.11,-0.22,-0.11
2024-02-13 01:13:21,143,0.949700386465698,0,-0.11,-0.22,-0.11
2024-02-13 01:13:21,143,0.9402708458309847,0,-0.11,-0.22,-0.11
2024-02-13 01:13:22,200,0.950950209934573,0,-0.11,-0.22,-0.11
2024-02-13 01:13:27,143,0.9314367948287228,0,-0.11,-0.22,-0.11
2024-02-13 01:13:27,143,0.9221898901103794,0,-0.11,-0.22,-0.11
2024-02-13 01:13:27,145,0.9565855711670512,0,-0.11,-0.22,-0.11
2024-02-13 01:13:27,198,0.968868139094547,0,-0.11,-0.22,-0.11
2024-02-13 01:13:28,198,0.9593727602902746,0,-0.11,-0.22,-0.11
2024-02-13 01:13:38,189,0.9702383806591272,0,-0.11,-0.22,-0.11
2024-02-13 01:13:38,212,0.9713372973384912,0,-0.11,-0.22,-0.11
2024-02-13 01:13:38,195,0.9771937622539372,0,-0.11,-0.22,-0.11
2024-02-13 01:13:53,199,0.9482484232921164,0,-0.11,-0.22,-0.11
2024-02-13 01:13:53,143,0.9164454074810742,0,-0.11,-0.22,-0.11
2024-02-13 01:13:53,342,0.9762837256958048,0,-0.11,-0.22,-0.11
2024-02-13 01:13:53,199,0.9398563672153321,0,-0.11,-0.22,-0.11
2024-02-13 01:13:53,341,0.9680303096461564,0,-0.11,-0.22,-0.11
2024-02-13 01:13:53,342,0.9611904889623496,0,-0.11,-0.22,-0.11
2024-02-13 01:13:53,143,0.9099886753279944,0,-0.11,-0.22,-0.11
2024-02-13 01:13:53,144,0.9227111309155708,0,-0.11,-0.22,-0.11
2024-02-13 01:14:16,341,0.9532358240606756,0,-0.11,-0.22,-0.11
2024-02-13 01:14:16,273,0.9662635252173823,0,-0.11,-0.22,-0.11
2024-02-13 01:14:16,196,0.9622234919457636,0,-0.11,-0.22,-0.11
2024-02-13 01:14:16,272,0.9602773481252884,0,-0.11,-0.22,-0.11
2024-02-13 01:14:16,257,0.9729196651118408,0,-0.11,-0.22,-0.11
2024-02-13 01:14:16,274,0.9601038820448412,0,-0.11,-0.22,-0.11
2024-02-13 01:14:23,200,0.9362106018304448,0,-0.11,-0.22,-0.11
2024-02-13 01:14:23,197,0.9463972961641226,0,-0.11,-0.22,-0.11
2024-02-13 01:14:23,144,0.9183821659658976,0,-0.11,-0.22,-0.11
2024-02-13 01:14:23,143,0.8966975612020539,0,-0.11,-0.22,-0.11
2024-02-13 01:14:23,143,0.8877980488199771,0,-0.11,-0.22,-0.11
2024-02-13 01:14:23,143,0.8789875315617215,0,-0.11,-0.22,-0.11
2024-02-13 01:14:23,143,0.8702651194760482,0,-0.11,-0.22,-0.11
2024-02-13 01:14:24,200,0.9299973046025852,0,-0.11,-0.22,-0.11
2024-02-13 01:14:47,189,0.9638793519549552,0,-0.11,-0.22,-0.11
2024-02-13 01:14:47,212,0.9638844949417212,0,-0.11,-0.22,-0.11
2024-02-13 01:14:47,195,0.9627535774327388,0,-0.11,-0.22,-0.11
2024-02-13 01:15:04,342,0.9504384769486636,0,-0.11,-0.22,-0.11
2024-02-13 01:15:04,342,0.9411557627921628,0,-0.11,-0.22,-0.11
2024-02-13 01:15:04,341,0.9371027201697392,0,-0.11,-0.22,-0.11
2024-02-13 01:15:04,199,0.9295118452961908,0,-0.11,-0.22,-0.11
2024-02-13 01:15:04,144,0.8958348762632451,0,-0.11,-0.22,-0.11
2024-02-13 01:15:04,143,0.8657788219742175,0,-0.11,-0.22,-0.11
2024-02-13 01:15:19,272,0.953157666614684,0,-0.11,-0.22,-0.11
2024-02-13 01:15:19,257,0.9653321513303968,0,-0.11,-0.22,-0.11
2024-02-13 01:15:19,273,0.9451317905365024,0,-0.11,-0.22,-0.11
2024-02-13 01:15:19,274,0.9486476567786988,0,-0.11,-0.22,-0.11
2024-02-13 01:15:19,196,0.9468670902441664,0,-0.11,-0.22,-0.11
2024-02-13 01:15:34,200,0.9226372066577576,0,-0.11,-0.22,-0.11
2024-02-13 01:15:34,145,0.9351165954441124,0,-0.11,-0.22,-0.11
2024-02-13 01:15:34,144,0.8828013367860834,0,-0.11,-0.22,-0.11
2024-02-13 01:15:34,143,0.8593240399021492,0,-0.11,-0.22,-0.11
2024-02-13 01:15:34,143,0.8507982627330717,0,-0.11,-0.22,-0.11
2024-02-13 01:15:34,143,0.8423577433356849,0,-0.11,-0.22,-0.11
2024-02-13 01:15:34,143,0.8340016291322722,0,-0.11,-0.22,-0.11
2024-02-13 01:15:34,197,0.9377003120217332,0,-0.11,-0.22,-0.11
2024-02-13 01:15:36,200,0.9178227579977568,0,-0.11,-0.22,-0.11
2024-02-13 01:16:04,144,0.8578630077336735,0,-0.11,-0.22,-0.11
2024-02-13 01:16:04,143,0.8243338972320908,0,-0.11,-0.22,-0.11
2024-02-13 01:16:04,143,0.8161580214897141,0,-0.11,-0.22,-0.11
2024-02-13 01:16:04,342,0.9350579904554096,0,-0.11,-0.22,-0.11
2024-02-13 01:16:04,199,0.9190892843455436,0,-0.11,-0.22,-0.11
2024-02-13 01:16:04,341,0.9312451138383098,0,-0.11,-0.22,-0.11
2024-02-13 01:16:04,342,0.9211891992843292,0,-0.11,-0.22,-0.11
2024-02-13 01:16:05,189,0.9596302872346768,0,-0.11,-0.22,-0.11
