timestamp,value,anomaly_score,label,S(t)_standard,S(t)_reward_low_FP_rate,S(t)_reward_low_FN_rate
2024-03-02 21:27:37.000000,192,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:27:37.000000,176,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:27:40.000000,193,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:27:42.000000,287,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:27:44.000000,143,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:27:44.000000,143,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:27:44.000000,143,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:27:44.000000,144,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:27:44.000000,518,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:27:44.000000,145,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:27:44.000000,143,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:27:44.000000,198,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:27:44.000000,203,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:27:44.000000,205,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:27:44.000000,204,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:27:44.000000,197,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:27:46.000000,198,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:27:54.000000,203,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:27:54.000000,143,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:27:54.000000,204,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:27:54.000000,200,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:27:54.000000,143,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:27:54.000000,205,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:27:54.000000,145,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:27:54.000000,144,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:27:54.000000,143,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:27:54.000000,143,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:27:54.000000,197,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:27:55.000000,200,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:28:04.000000,143,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:28:04.000000,143,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:28:04.000000,204,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:28:04.000000,205,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:28:04.000000,197,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:28:04.000000,145,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:28:04.000000,144,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:28:04.000000,143,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:28:04.000000,143,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:28:04.000000,203,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:28:04.000000,201,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:28:05.000000,201,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:28:34.000000,444,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:28:34.000000,436,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:28:34.000000,256,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:28:34.000000,443,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:28:34.000000,438,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:28:34.000000,439,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:28:34.000000,440,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:28:34.000000,442,0.0,0,-0.11,-0.22,-0.11
2024-03-02 21:28:34.000000,435,0.0,0,-0.11,-0.22,-0.11
